"startTime";"endTime";"Electricity consumption in Finland"
"2020-01-15T09:00:00.000Z";"2020-01-15T10:00:00.000Z";10725
"2020-01-15T10:00:00.000Z";"2020-01-15T11:00:00.000Z";10736
"2020-01-15T11:00:00.000Z";"2020-01-15T12:00:00.000Z";10655
"2020-01-15T12:00:00.000Z";"2020-01-15T13:00:00.000Z";10616
"2020-01-15T13:00:00.000Z";"2020-01-15T14:00:00.000Z";10852
"2020-01-15T14:00:00.000Z";"2020-01-15T15:00:00.000Z";11011
"2020-01-15T15:00:00.000Z";"2020-01-15T16:00:00.000Z";11014
"2020-01-15T16:00:00.000Z";"2020-01-15T17:00:00.000Z";10963
"2020-01-15T17:00:00.000Z";"2020-01-15T18:00:00.000Z";10925
"2020-01-15T18:00:00.000Z";"2020-01-15T19:00:00.000Z";10765
"2020-01-15T19:00:00.000Z";"2020-01-15T20:00:00.000Z";10316
"2020-01-15T20:00:00.000Z";"2020-01-15T21:00:00.000Z";10323
"2020-01-15T21:00:00.000Z";"2020-01-15T22:00:00.000Z";10082
"2020-01-15T22:00:00.000Z";"2020-01-15T23:00:00.000Z";9598
"2020-01-15T23:00:00.000Z";"2020-01-16T00:00:00.000Z";9264
"2020-01-16T00:00:00.000Z";"2020-01-16T01:00:00.000Z";9081
"2020-01-16T01:00:00.000Z";"2020-01-16T02:00:00.000Z";8968
"2020-01-16T02:00:00.000Z";"2020-01-16T03:00:00.000Z";9083
"2020-01-16T03:00:00.000Z";"2020-01-16T04:00:00.000Z";9449
"2020-01-16T04:00:00.000Z";"2020-01-16T05:00:00.000Z";10279
"2020-01-16T05:00:00.000Z";"2020-01-16T06:00:00.000Z";10850
"2020-01-16T06:00:00.000Z";"2020-01-16T07:00:00.000Z";11097
"2020-01-16T07:00:00.000Z";"2020-01-16T08:00:00.000Z";10985
"2020-01-16T08:00:00.000Z";"2020-01-16T09:00:00.000Z";10952
"2020-01-16T09:00:00.000Z";"2020-01-16T10:00:00.000Z";10930
"2020-01-16T10:00:00.000Z";"2020-01-16T11:00:00.000Z";10968
"2020-01-16T11:00:00.000Z";"2020-01-16T12:00:00.000Z";10924
"2020-01-16T12:00:00.000Z";"2020-01-16T13:00:00.000Z";10931
"2020-01-16T13:00:00.000Z";"2020-01-16T14:00:00.000Z";10926
"2020-01-16T14:00:00.000Z";"2020-01-16T15:00:00.000Z";11151
"2020-01-16T15:00:00.000Z";"2020-01-16T16:00:00.000Z";11236
"2020-01-16T16:00:00.000Z";"2020-01-16T17:00:00.000Z";11185
"2020-01-16T17:00:00.000Z";"2020-01-16T18:00:00.000Z";11214
"2020-01-16T18:00:00.000Z";"2020-01-16T19:00:00.000Z";11019
"2020-01-16T19:00:00.000Z";"2020-01-16T20:00:00.000Z";10508
"2020-01-16T20:00:00.000Z";"2020-01-16T21:00:00.000Z";10469
"2020-01-16T21:00:00.000Z";"2020-01-16T22:00:00.000Z";10260
"2020-01-16T22:00:00.000Z";"2020-01-16T23:00:00.000Z";9804
"2020-01-16T23:00:00.000Z";"2020-01-17T00:00:00.000Z";9512
"2020-01-17T00:00:00.000Z";"2020-01-17T01:00:00.000Z";9324
"2020-01-17T01:00:00.000Z";"2020-01-17T02:00:00.000Z";9255
"2020-01-17T02:00:00.000Z";"2020-01-17T03:00:00.000Z";9340
"2020-01-17T03:00:00.000Z";"2020-01-17T04:00:00.000Z";9689
"2020-01-17T04:00:00.000Z";"2020-01-17T05:00:00.000Z";10546
"2020-01-17T05:00:00.000Z";"2020-01-17T06:00:00.000Z";11065
"2020-01-17T06:00:00.000Z";"2020-01-17T07:00:00.000Z";11262
"2020-01-17T07:00:00.000Z";"2020-01-17T08:00:00.000Z";11216
"2020-01-17T08:00:00.000Z";"2020-01-17T09:00:00.000Z";11097
"2020-01-17T09:00:00.000Z";"2020-01-17T10:00:00.000Z";11053
"2020-01-17T10:00:00.000Z";"2020-01-17T11:00:00.000Z";11096
"2020-01-17T11:00:00.000Z";"2020-01-17T12:00:00.000Z";11048
"2020-01-17T12:00:00.000Z";"2020-01-17T13:00:00.000Z";10994
"2020-01-17T13:00:00.000Z";"2020-01-17T14:00:00.000Z";11081
"2020-01-17T14:00:00.000Z";"2020-01-17T15:00:00.000Z";11268
"2020-01-17T15:00:00.000Z";"2020-01-17T16:00:00.000Z";11220
"2020-01-17T16:00:00.000Z";"2020-01-17T17:00:00.000Z";11163
"2020-01-17T17:00:00.000Z";"2020-01-17T18:00:00.000Z";11090
"2020-01-17T18:00:00.000Z";"2020-01-17T19:00:00.000Z";10918
"2020-01-17T19:00:00.000Z";"2020-01-17T20:00:00.000Z";10461
"2020-01-17T20:00:00.000Z";"2020-01-17T21:00:00.000Z";10486
"2020-01-17T21:00:00.000Z";"2020-01-17T22:00:00.000Z";10230
"2020-01-17T22:00:00.000Z";"2020-01-17T23:00:00.000Z";9747
"2020-01-17T23:00:00.000Z";"2020-01-18T00:00:00.000Z";9387
"2020-01-18T00:00:00.000Z";"2020-01-18T01:00:00.000Z";9200
"2020-01-18T01:00:00.000Z";"2020-01-18T02:00:00.000Z";9064
"2020-01-18T02:00:00.000Z";"2020-01-18T03:00:00.000Z";9091
"2020-01-18T03:00:00.000Z";"2020-01-18T04:00:00.000Z";9196
"2020-01-18T04:00:00.000Z";"2020-01-18T05:00:00.000Z";9444
"2020-01-18T05:00:00.000Z";"2020-01-18T06:00:00.000Z";9657
"2020-01-18T06:00:00.000Z";"2020-01-18T07:00:00.000Z";9933
"2020-01-18T07:00:00.000Z";"2020-01-18T08:00:00.000Z";10109
"2020-01-18T08:00:00.000Z";"2020-01-18T09:00:00.000Z";10215
"2020-01-18T09:00:00.000Z";"2020-01-18T10:00:00.000Z";10192
"2020-01-18T10:00:00.000Z";"2020-01-18T11:00:00.000Z";10273
"2020-01-18T11:00:00.000Z";"2020-01-18T12:00:00.000Z";10270
"2020-01-18T12:00:00.000Z";"2020-01-18T13:00:00.000Z";10281
"2020-01-18T13:00:00.000Z";"2020-01-18T14:00:00.000Z";10450
"2020-01-18T14:00:00.000Z";"2020-01-18T15:00:00.000Z";10753
"2020-01-18T15:00:00.000Z";"2020-01-18T16:00:00.000Z";10902
"2020-01-18T16:00:00.000Z";"2020-01-18T17:00:00.000Z";10946
"2020-01-18T17:00:00.000Z";"2020-01-18T18:00:00.000Z";10792
"2020-01-18T18:00:00.000Z";"2020-01-18T19:00:00.000Z";10473
"2020-01-18T19:00:00.000Z";"2020-01-18T20:00:00.000Z";10073
"2020-01-18T20:00:00.000Z";"2020-01-18T21:00:00.000Z";10171
"2020-01-18T21:00:00.000Z";"2020-01-18T22:00:00.000Z";9996
"2020-01-18T22:00:00.000Z";"2020-01-18T23:00:00.000Z";9596
"2020-01-18T23:00:00.000Z";"2020-01-19T00:00:00.000Z";9260
"2020-01-19T00:00:00.000Z";"2020-01-19T01:00:00.000Z";9010
"2020-01-19T01:00:00.000Z";"2020-01-19T02:00:00.000Z";8893
"2020-01-19T02:00:00.000Z";"2020-01-19T03:00:00.000Z";8901
"2020-01-19T03:00:00.000Z";"2020-01-19T04:00:00.000Z";8960
"2020-01-19T04:00:00.000Z";"2020-01-19T05:00:00.000Z";9119
"2020-01-19T05:00:00.000Z";"2020-01-19T06:00:00.000Z";9295
"2020-01-19T06:00:00.000Z";"2020-01-19T07:00:00.000Z";9553
"2020-01-19T07:00:00.000Z";"2020-01-19T08:00:00.000Z";9649
"2020-01-19T08:00:00.000Z";"2020-01-19T09:00:00.000Z";9800
"2020-01-19T09:00:00.000Z";"2020-01-19T10:00:00.000Z";9947
"2020-01-19T10:00:00.000Z";"2020-01-19T11:00:00.000Z";10011
"2020-01-19T11:00:00.000Z";"2020-01-19T12:00:00.000Z";9960
"2020-01-19T12:00:00.000Z";"2020-01-19T13:00:00.000Z";9957
"2020-01-19T13:00:00.000Z";"2020-01-19T14:00:00.000Z";10050
"2020-01-19T14:00:00.000Z";"2020-01-19T15:00:00.000Z";10384
"2020-01-19T15:00:00.000Z";"2020-01-19T16:00:00.000Z";10643
"2020-01-19T16:00:00.000Z";"2020-01-19T17:00:00.000Z";10741
"2020-01-19T17:00:00.000Z";"2020-01-19T18:00:00.000Z";10736
"2020-01-19T18:00:00.000Z";"2020-01-19T19:00:00.000Z";10475
"2020-01-19T19:00:00.000Z";"2020-01-19T20:00:00.000Z";10059
"2020-01-19T20:00:00.000Z";"2020-01-19T21:00:00.000Z";10334
"2020-01-19T21:00:00.000Z";"2020-01-19T22:00:00.000Z";10201
"2020-01-19T22:00:00.000Z";"2020-01-19T23:00:00.000Z";9763
"2020-01-19T23:00:00.000Z";"2020-01-20T00:00:00.000Z";9462
"2020-01-20T00:00:00.000Z";"2020-01-20T01:00:00.000Z";9252
"2020-01-20T01:00:00.000Z";"2020-01-20T02:00:00.000Z";9137
"2020-01-20T02:00:00.000Z";"2020-01-20T03:00:00.000Z";9224
"2020-01-20T03:00:00.000Z";"2020-01-20T04:00:00.000Z";9597
"2020-01-20T04:00:00.000Z";"2020-01-20T05:00:00.000Z";10405
"2020-01-20T05:00:00.000Z";"2020-01-20T06:00:00.000Z";10998
"2020-01-20T06:00:00.000Z";"2020-01-20T07:00:00.000Z";11346
"2020-01-20T07:00:00.000Z";"2020-01-20T08:00:00.000Z";11215
"2020-01-20T08:00:00.000Z";"2020-01-20T09:00:00.000Z";11171
"2020-01-20T09:00:00.000Z";"2020-01-20T10:00:00.000Z";11171
"2020-01-20T10:00:00.000Z";"2020-01-20T11:00:00.000Z";11113
"2020-01-20T11:40:00.000Z";"2020-01-20T12:40:00.000Z";10990
"2020-01-20T12:00:00.000Z";"2020-01-20T13:00:00.000Z";10959
"2020-01-20T13:00:00.000Z";"2020-01-20T14:00:00.000Z";10858
"2020-01-20T14:00:00.000Z";"2020-01-20T15:00:00.000Z";11004
"2020-01-20T15:00:00.000Z";"2020-01-20T16:00:00.000Z";11079
"2020-01-20T16:00:00.000Z";"2020-01-20T17:00:00.000Z";10987
"2020-01-20T17:00:00.000Z";"2020-01-20T18:00:00.000Z";10881
"2020-01-20T18:00:00.000Z";"2020-01-20T19:00:00.000Z";10609
"2020-01-20T19:00:00.000Z";"2020-01-20T20:00:00.000Z";10187
"2020-01-20T20:00:00.000Z";"2020-01-20T21:00:00.000Z";10173
"2020-01-20T21:00:00.000Z";"2020-01-20T22:00:00.000Z";9854
"2020-01-20T22:00:00.000Z";"2020-01-20T23:00:00.000Z";9291
"2020-01-20T23:00:00.000Z";"2020-01-21T00:00:00.000Z";8965
"2020-01-21T00:00:00.000Z";"2020-01-21T01:00:00.000Z";8694
"2020-01-21T01:00:00.000Z";"2020-01-21T02:00:00.000Z";8615
"2020-01-21T02:00:00.000Z";"2020-01-21T03:00:00.000Z";8699
"2020-01-21T03:00:00.000Z";"2020-01-21T04:00:00.000Z";9050
"2020-01-21T04:00:00.000Z";"2020-01-21T05:00:00.000Z";9874
"2020-01-21T05:00:00.000Z";"2020-01-21T06:00:00.000Z";10329
"2020-01-21T06:00:00.000Z";"2020-01-21T07:00:00.000Z";10556
"2020-01-21T07:00:00.000Z";"2020-01-21T08:00:00.000Z";10458
"2020-01-21T08:00:00.000Z";"2020-01-21T09:00:00.000Z";10384
"2020-01-21T09:00:00.000Z";"2020-01-21T10:00:00.000Z";10402
"2020-01-21T10:00:00.000Z";"2020-01-21T11:00:00.000Z";10403
"2020-01-21T11:00:00.000Z";"2020-01-21T12:00:00.000Z";10325
"2020-01-21T12:00:00.000Z";"2020-01-21T13:00:00.000Z";10228
"2020-01-21T13:00:00.000Z";"2020-01-21T14:00:00.000Z";10263
"2020-01-21T14:00:00.000Z";"2020-01-21T15:00:00.000Z";10621
"2020-01-21T15:00:00.000Z";"2020-01-21T16:00:00.000Z";10806
"2020-01-21T16:00:00.000Z";"2020-01-21T17:00:00.000Z";10906
"2020-01-21T17:00:00.000Z";"2020-01-21T18:00:00.000Z";10890
"2020-01-21T18:00:00.000Z";"2020-01-21T19:00:00.000Z";10665
"2020-01-21T19:00:00.000Z";"2020-01-21T20:00:00.000Z";10162
"2020-01-21T20:00:00.000Z";"2020-01-21T21:00:00.000Z";10209
"2020-01-21T21:00:00.000Z";"2020-01-21T22:00:00.000Z";10001
"2020-01-21T22:00:00.000Z";"2020-01-21T23:00:00.000Z";9563
"2020-01-21T23:00:00.000Z";"2020-01-22T00:00:00.000Z";9289
"2020-01-22T00:00:00.000Z";"2020-01-22T01:00:00.000Z";9057
"2020-01-22T01:00:00.000Z";"2020-01-22T02:00:00.000Z";9041
"2020-01-22T02:00:00.000Z";"2020-01-22T03:00:00.000Z";9129
"2020-01-22T03:00:00.000Z";"2020-01-22T04:00:00.000Z";9504
"2020-01-22T04:00:00.000Z";"2020-01-22T05:00:00.000Z";10389
"2020-01-22T05:00:00.000Z";"2020-01-22T06:00:00.000Z";10962
"2020-01-22T06:00:00.000Z";"2020-01-22T07:00:00.000Z";11227
"2020-01-22T07:00:00.000Z";"2020-01-22T08:00:00.000Z";11176
"2020-01-22T08:00:00.000Z";"2020-01-22T09:00:00.000Z";11104
"2020-01-22T09:00:00.000Z";"2020-01-22T10:00:00.000Z";11117
"2020-01-22T10:00:00.000Z";"2020-01-22T11:00:00.000Z";11056
"2020-01-22T11:00:00.000Z";"2020-01-22T12:00:00.000Z";10919
"2020-01-22T12:00:00.000Z";"2020-01-22T13:00:00.000Z";10920
"2020-01-22T13:00:00.000Z";"2020-01-22T14:00:00.000Z";10929
"2020-01-22T14:00:00.000Z";"2020-01-22T15:00:00.000Z";11199
"2020-01-22T15:00:00.000Z";"2020-01-22T16:00:00.000Z";11422
"2020-01-22T16:00:00.000Z";"2020-01-22T17:00:00.000Z";11540
"2020-01-22T17:00:00.000Z";"2020-01-22T18:00:00.000Z";11559
"2020-01-22T18:00:00.000Z";"2020-01-22T19:00:00.000Z";11361
"2020-01-22T19:00:00.000Z";"2020-01-22T20:00:00.000Z";10832
"2020-01-22T20:00:00.000Z";"2020-01-22T21:00:00.000Z";10818
"2020-01-22T21:00:00.000Z";"2020-01-22T22:00:00.000Z";10478
"2020-01-22T22:00:00.000Z";"2020-01-22T23:00:00.000Z";10003
"2020-01-22T23:00:00.000Z";"2020-01-23T00:00:00.000Z";9720
"2020-01-23T00:00:00.000Z";"2020-01-23T01:00:00.000Z";9651
"2020-01-23T01:00:00.000Z";"2020-01-23T02:00:00.000Z";9653
"2020-01-23T02:00:00.000Z";"2020-01-23T03:00:00.000Z";9828
"2020-01-23T03:00:00.000Z";"2020-01-23T04:00:00.000Z";10391
"2020-01-23T04:00:00.000Z";"2020-01-23T05:00:00.000Z";11166
"2020-01-23T05:00:00.000Z";"2020-01-23T06:00:00.000Z";11694
"2020-01-23T06:00:00.000Z";"2020-01-23T07:00:00.000Z";11869
"2020-01-23T07:00:00.000Z";"2020-01-23T08:00:00.000Z";11585
"2020-01-23T08:00:00.000Z";"2020-01-23T09:00:00.000Z";11544
"2020-01-23T09:00:00.000Z";"2020-01-23T10:00:00.000Z";11389
"2020-01-23T10:00:00.000Z";"2020-01-23T11:00:00.000Z";11372
"2020-01-23T11:00:00.000Z";"2020-01-23T12:00:00.000Z";11350
"2020-01-23T12:00:00.000Z";"2020-01-23T13:00:00.000Z";11396
"2020-01-23T13:00:00.000Z";"2020-01-23T14:00:00.000Z";11414
"2020-01-23T14:00:00.000Z";"2020-01-23T15:00:00.000Z";11598
"2020-01-23T15:00:00.000Z";"2020-01-23T16:00:00.000Z";11638
"2020-01-23T16:00:00.000Z";"2020-01-23T17:00:00.000Z";11586
"2020-01-23T17:00:00.000Z";"2020-01-23T18:00:00.000Z";11570
"2020-01-23T18:00:00.000Z";"2020-01-23T19:00:00.000Z";11288
"2020-01-23T19:00:00.000Z";"2020-01-23T20:00:00.000Z";10797
"2020-01-23T20:00:00.000Z";"2020-01-23T21:00:00.000Z";10857
"2020-01-23T21:00:00.000Z";"2020-01-23T22:00:00.000Z";10536
"2020-01-23T22:00:00.000Z";"2020-01-23T23:00:00.000Z";10045
"2020-01-23T23:00:00.000Z";"2020-01-24T00:00:00.000Z";9704
"2020-01-24T00:00:00.000Z";"2020-01-24T01:00:00.000Z";9461
"2020-01-24T01:00:00.000Z";"2020-01-24T02:00:00.000Z";9332
"2020-01-24T02:00:00.000Z";"2020-01-24T03:00:00.000Z";9416
"2020-01-24T03:00:00.000Z";"2020-01-24T04:00:00.000Z";9765
"2020-01-24T04:00:00.000Z";"2020-01-24T05:00:00.000Z";10611
"2020-01-24T05:00:00.000Z";"2020-01-24T06:00:00.000Z";11079
"2020-01-24T06:00:00.000Z";"2020-01-24T07:00:00.000Z";11344
"2020-01-24T07:00:00.000Z";"2020-01-24T08:00:00.000Z";11206
"2020-01-24T08:00:00.000Z";"2020-01-24T09:00:00.000Z";11148
"2020-01-24T09:00:00.000Z";"2020-01-24T10:00:00.000Z";11196
"2020-01-24T10:00:00.000Z";"2020-01-24T11:00:00.000Z";11048
"2020-01-24T11:00:00.000Z";"2020-01-24T12:00:00.000Z";10997
"2020-01-24T12:00:00.000Z";"2020-01-24T13:00:00.000Z";10982
"2020-01-24T13:00:00.000Z";"2020-01-24T14:00:00.000Z";10977
"2020-01-24T14:00:00.000Z";"2020-01-24T15:00:00.000Z";11065
"2020-01-24T15:00:00.000Z";"2020-01-24T16:00:00.000Z";11315
"2020-01-24T16:00:00.000Z";"2020-01-24T17:00:00.000Z";11334
"2020-01-24T17:00:00.000Z";"2020-01-24T18:00:00.000Z";11315
"2020-01-24T18:00:00.000Z";"2020-01-24T19:00:00.000Z";11088
"2020-01-24T19:00:00.000Z";"2020-01-24T20:00:00.000Z";10644
"2020-01-24T20:00:00.000Z";"2020-01-24T21:00:00.000Z";10709
"2020-01-24T21:00:00.000Z";"2020-01-24T22:00:00.000Z";10431
"2020-01-24T22:00:00.000Z";"2020-01-24T23:00:00.000Z";9980
"2020-01-24T23:00:00.000Z";"2020-01-25T00:00:00.000Z";9642
"2020-01-25T00:00:00.000Z";"2020-01-25T01:00:00.000Z";9447
"2020-01-25T01:00:00.000Z";"2020-01-25T02:00:00.000Z";9325
"2020-01-25T02:00:00.000Z";"2020-01-25T03:00:00.000Z";9378
"2020-01-25T03:00:00.000Z";"2020-01-25T04:00:00.000Z";9487
"2020-01-25T04:00:00.000Z";"2020-01-25T05:00:00.000Z";9745
"2020-01-25T05:00:00.000Z";"2020-01-25T06:00:00.000Z";9921
"2020-01-25T06:00:00.000Z";"2020-01-25T07:00:00.000Z";10248
"2020-01-25T07:00:00.000Z";"2020-01-25T08:00:00.000Z";10291
"2020-01-25T08:00:00.000Z";"2020-01-25T09:00:00.000Z";10441
"2020-01-25T09:00:00.000Z";"2020-01-25T10:00:00.000Z";10460
"2020-01-25T10:00:00.000Z";"2020-01-25T11:00:00.000Z";10432
"2020-01-25T11:00:00.000Z";"2020-01-25T12:00:00.000Z";10367
"2020-01-25T12:00:00.000Z";"2020-01-25T13:00:00.000Z";10347
"2020-01-25T13:00:00.000Z";"2020-01-25T14:00:00.000Z";10472
"2020-01-25T14:00:00.000Z";"2020-01-25T15:00:00.000Z";10925
"2020-01-25T15:00:00.000Z";"2020-01-25T16:00:00.000Z";11313
"2020-01-25T16:00:00.000Z";"2020-01-25T17:00:00.000Z";11426
"2020-01-25T17:00:00.000Z";"2020-01-25T18:00:00.000Z";11370
"2020-01-25T18:00:00.000Z";"2020-01-25T19:00:00.000Z";10997
"2020-01-25T19:00:00.000Z";"2020-01-25T20:00:00.000Z";10580
"2020-01-25T20:00:00.000Z";"2020-01-25T21:00:00.000Z";10625
"2020-01-25T21:00:00.000Z";"2020-01-25T22:00:00.000Z";10431
"2020-01-25T22:00:00.000Z";"2020-01-25T23:00:00.000Z";10020
"2020-01-25T23:00:00.000Z";"2020-01-26T00:00:00.000Z";9578
"2020-01-26T00:00:00.000Z";"2020-01-26T01:00:00.000Z";9342
"2020-01-26T01:00:00.000Z";"2020-01-26T02:00:00.000Z";9175
"2020-01-26T02:00:00.000Z";"2020-01-26T03:00:00.000Z";9071
"2020-01-26T03:00:00.000Z";"2020-01-26T04:00:00.000Z";9130
"2020-01-26T04:00:00.000Z";"2020-01-26T05:00:00.000Z";9155
"2020-01-26T05:00:00.000Z";"2020-01-26T06:00:00.000Z";9187
"2020-01-26T06:00:00.000Z";"2020-01-26T07:00:00.000Z";9407
"2020-01-26T07:00:00.000Z";"2020-01-26T08:00:00.000Z";9405
"2020-01-26T08:00:00.000Z";"2020-01-26T09:00:00.000Z";9540
"2020-01-26T09:00:00.000Z";"2020-01-26T10:00:00.000Z";9569
"2020-01-26T10:00:00.000Z";"2020-01-26T11:00:00.000Z";9575
"2020-01-26T11:00:00.000Z";"2020-01-26T12:00:00.000Z";9375
"2020-01-26T12:00:00.000Z";"2020-01-26T13:00:00.000Z";9249
"2020-01-26T13:00:00.000Z";"2020-01-26T14:00:00.000Z";9207
"2020-01-26T14:00:00.000Z";"2020-01-26T15:00:00.000Z";9530
"2020-01-26T15:00:00.000Z";"2020-01-26T16:00:00.000Z";9680
"2020-01-26T16:00:00.000Z";"2020-01-26T17:00:00.000Z";9762
"2020-01-26T17:00:00.000Z";"2020-01-26T18:00:00.000Z";9782
"2020-01-26T18:00:00.000Z";"2020-01-26T19:00:00.000Z";9541
"2020-01-26T19:00:00.000Z";"2020-01-26T20:00:00.000Z";9168
"2020-01-26T20:00:00.000Z";"2020-01-26T21:00:00.000Z";9416
"2020-01-26T21:00:00.000Z";"2020-01-26T22:00:00.000Z";9301
"2020-01-26T22:00:00.000Z";"2020-01-26T23:00:00.000Z";8897
"2020-01-26T23:00:00.000Z";"2020-01-27T00:00:00.000Z";8637
"2020-01-27T00:00:00.000Z";"2020-01-27T01:00:00.000Z";8463
"2020-01-27T01:00:00.000Z";"2020-01-27T02:00:00.000Z";8467
"2020-01-27T02:00:00.000Z";"2020-01-27T03:00:00.000Z";8566
"2020-01-27T03:00:00.000Z";"2020-01-27T04:00:00.000Z";9038
"2020-01-27T04:00:00.000Z";"2020-01-27T05:00:00.000Z";9963
"2020-01-27T05:00:00.000Z";"2020-01-27T06:00:00.000Z";10531
"2020-01-27T06:00:00.000Z";"2020-01-27T07:00:00.000Z";10689
"2020-01-27T07:00:00.000Z";"2020-01-27T08:00:00.000Z";10653
"2020-01-27T08:00:00.000Z";"2020-01-27T09:00:00.000Z";10665
"2020-01-27T09:00:00.000Z";"2020-01-27T10:00:00.000Z";10694
"2020-01-27T10:00:00.000Z";"2020-01-27T11:00:00.000Z";10572
"2020-01-27T11:00:00.000Z";"2020-01-27T12:00:00.000Z";10439
"2020-01-27T12:00:00.000Z";"2020-01-27T13:00:00.000Z";10414
"2020-01-27T13:00:00.000Z";"2020-01-27T14:00:00.000Z";10395
"2020-01-27T14:00:00.000Z";"2020-01-27T15:00:00.000Z";10457
"2020-01-27T15:00:00.000Z";"2020-01-27T16:00:00.000Z";10524
"2020-01-27T16:00:00.000Z";"2020-01-27T17:00:00.000Z";10452
"2020-01-27T17:00:00.000Z";"2020-01-27T18:00:00.000Z";10351
"2020-01-27T18:00:00.000Z";"2020-01-27T19:00:00.000Z";10088
"2020-01-27T19:00:00.000Z";"2020-01-27T20:00:00.000Z";9579
"2020-01-27T20:00:00.000Z";"2020-01-27T21:00:00.000Z";9564
"2020-01-27T21:00:00.000Z";"2020-01-27T22:00:00.000Z";9321
"2020-01-27T22:00:00.000Z";"2020-01-27T23:00:00.000Z";8836
"2020-01-27T23:00:00.000Z";"2020-01-28T00:00:00.000Z";8516
"2020-01-28T00:00:00.000Z";"2020-01-28T01:00:00.000Z";8312
"2020-01-28T01:00:00.000Z";"2020-01-28T02:00:00.000Z";8261
"2020-01-28T02:00:00.000Z";"2020-01-28T03:00:00.000Z";8292
"2020-01-28T03:00:00.000Z";"2020-01-28T04:00:00.000Z";8658
"2020-01-28T04:00:00.000Z";"2020-01-28T05:00:00.000Z";9431
"2020-01-28T05:00:00.000Z";"2020-01-28T06:00:00.000Z";9951
"2020-01-28T06:00:00.000Z";"2020-01-28T07:00:00.000Z";10211
"2020-01-28T07:00:00.000Z";"2020-01-28T08:00:00.000Z";10078
"2020-01-28T08:00:00.000Z";"2020-01-28T09:00:00.000Z";10023
"2020-01-28T09:00:00.000Z";"2020-01-28T10:00:00.000Z";10023
"2020-01-28T10:00:00.000Z";"2020-01-28T11:00:00.000Z";9983
"2020-01-28T11:00:00.000Z";"2020-01-28T12:00:00.000Z";9882
"2020-01-28T12:00:00.000Z";"2020-01-28T13:00:00.000Z";9877
"2020-01-28T13:00:00.000Z";"2020-01-28T14:00:00.000Z";9859
"2020-01-28T14:00:00.000Z";"2020-01-28T15:00:00.000Z";9957
"2020-01-28T15:00:00.000Z";"2020-01-28T16:00:00.000Z";10244
"2020-01-28T16:00:00.000Z";"2020-01-28T17:00:00.000Z";10155
"2020-01-28T17:00:00.000Z";"2020-01-28T18:00:00.000Z";10081
"2020-01-28T18:00:00.000Z";"2020-01-28T19:00:00.000Z";9871
"2020-01-28T19:00:00.000Z";"2020-01-28T20:00:00.000Z";9300
"2020-01-28T20:00:00.000Z";"2020-01-28T21:00:00.000Z";9372
"2020-01-28T21:00:00.000Z";"2020-01-28T22:00:00.000Z";9095
"2020-01-28T22:00:00.000Z";"2020-01-28T23:00:00.000Z";8607
"2020-01-28T23:00:00.000Z";"2020-01-29T00:00:00.000Z";8300
"2020-01-29T00:00:00.000Z";"2020-01-29T01:00:00.000Z";8070
"2020-01-29T01:00:00.000Z";"2020-01-29T02:00:00.000Z";7999
"2020-01-29T02:00:00.000Z";"2020-01-29T03:00:00.000Z";8132
"2020-01-29T03:00:00.000Z";"2020-01-29T04:00:00.000Z";8510
"2020-01-29T04:00:00.000Z";"2020-01-29T05:00:00.000Z";9337
"2020-01-29T05:00:00.000Z";"2020-01-29T06:00:00.000Z";9780
"2020-01-29T06:00:00.000Z";"2020-01-29T07:00:00.000Z";10077
"2020-01-29T07:00:00.000Z";"2020-01-29T08:00:00.000Z";9907
"2020-01-29T08:00:00.000Z";"2020-01-29T09:00:00.000Z";9928
"2020-01-29T09:00:00.000Z";"2020-01-29T10:00:00.000Z";9922
"2020-01-29T10:00:00.000Z";"2020-01-29T11:00:00.000Z";9951
"2020-01-29T11:00:00.000Z";"2020-01-29T12:00:00.000Z";9935
"2020-01-29T12:00:00.000Z";"2020-01-29T13:00:00.000Z";9831
"2020-01-29T13:00:00.000Z";"2020-01-29T14:00:00.000Z";9815
"2020-01-29T14:00:00.000Z";"2020-01-29T15:00:00.000Z";9906
"2020-01-29T15:00:00.000Z";"2020-01-29T16:00:00.000Z";10028
"2020-01-29T16:00:00.000Z";"2020-01-29T17:00:00.000Z";9998
"2020-01-29T17:00:00.000Z";"2020-01-29T18:00:00.000Z";10159
"2020-01-29T18:00:00.000Z";"2020-01-29T19:00:00.000Z";9891
"2020-01-29T19:00:00.000Z";"2020-01-29T20:00:00.000Z";9359
"2020-01-29T20:00:00.000Z";"2020-01-29T21:00:00.000Z";9342
"2020-01-29T21:00:00.000Z";"2020-01-29T22:00:00.000Z";9070
"2020-01-29T22:00:00.000Z";"2020-01-29T23:00:00.000Z";8631
"2020-01-29T23:00:00.000Z";"2020-01-30T00:00:00.000Z";8263
"2020-01-30T00:00:00.000Z";"2020-01-30T01:00:00.000Z";8070
"2020-01-30T01:00:00.000Z";"2020-01-30T02:00:00.000Z";8024
"2020-01-30T02:00:00.000Z";"2020-01-30T03:00:00.000Z";8136
"2020-01-30T03:00:00.000Z";"2020-01-30T04:00:00.000Z";8523
"2020-01-30T04:00:00.000Z";"2020-01-30T05:00:00.000Z";9357
"2020-01-30T05:00:00.000Z";"2020-01-30T06:00:00.000Z";9886
"2020-01-30T06:00:00.000Z";"2020-01-30T07:00:00.000Z";10103
