"datasetId";"startTime";"endTime";"value";"additionalJson"
363;"2026-08-31T13:00:00.000Z";"2026-08-31T14:00:00.000Z";5159648.967;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T13:00:00Z"",""Value"":""5159648.967"",""Count"":""3799559""}"
363;"2026-08-31T12:00:00.000Z";"2026-08-31T13:00:00.000Z";5197359.315;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T12:00:00Z"",""Value"":""5197359.315"",""Count"":""3799552""}"
363;"2026-08-31T11:00:00.000Z";"2026-08-31T12:00:00.000Z";5258147.116;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T11:00:00Z"",""Value"":""5258147.116"",""Count"":""3799516""}"
363;"2026-08-31T10:00:00.000Z";"2026-08-31T11:00:00.000Z";5363338.824;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T10:00:00Z"",""Value"":""5363338.824"",""Count"":""3799491""}"
363;"2026-08-31T09:00:00.000Z";"2026-08-31T10:00:00.000Z";5428124.617;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T09:00:00Z"",""Value"":""5428124.617"",""Count"":""3799452""}"
363;"2026-08-31T08:00:00.000Z";"2026-08-31T09:00:00.000Z";5467355.061;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T08:00:00Z"",""Value"":""5467355.061"",""Count"":""3799423""}"
363;"2026-08-31T07:00:00.000Z";"2026-08-31T08:00:00.000Z";5373536.324;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T07:00:00Z"",""Value"":""5373536.324"",""Count"":""3799464""}"
363;"2026-08-31T06:00:00.000Z";"2026-08-31T07:00:00.000Z";5336836.42;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T06:00:00Z"",""Value"":""5336836.42"",""Count"":""3799572""}"
363;"2026-08-31T05:00:00.000Z";"2026-08-31T06:00:00.000Z";5142581.124;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T05:00:00Z"",""Value"":""5142581.124"",""Count"":""3799794""}"
363;"2026-08-31T04:00:00.000Z";"2026-08-31T05:00:00.000Z";4836673.908;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T04:00:00Z"",""Value"":""4836673.908"",""Count"":""3799845""}"
363;"2026-08-31T03:00:00.000Z";"2026-08-31T04:00:00.000Z";4372352.644;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T03:00:00Z"",""Value"":""4372352.644"",""Count"":""3799849""}"
363;"2026-08-31T02:00:00.000Z";"2026-08-31T03:00:00.000Z";3873402.176;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T02:00:00Z"",""Value"":""3873402.176"",""Count"":""3799850""}"
363;"2026-08-31T01:00:00.000Z";"2026-08-31T02:00:00.000Z";3676698.857;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T01:00:00Z"",""Value"":""3676698.857"",""Count"":""3799858""}"
363;"2026-08-31T00:00:00.000Z";"2026-08-31T01:00:00.000Z";3669689.771;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-31T00:00:00Z"",""Value"":""3669689.771"",""Count"":""3799858""}"
363;"2026-08-30T23:00:00.000Z";"2026-08-31T00:00:00.000Z";3775640.52;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T23:00:00Z"",""Value"":""3775640.52"",""Count"":""3799858""}"
363;"2026-08-30T22:00:00.000Z";"2026-08-30T23:00:00.000Z";3962718.535;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T22:00:00Z"",""Value"":""3962718.535"",""Count"":""3799858""}"
363;"2026-08-30T21:00:00.000Z";"2026-08-30T22:00:00.000Z";4152412.88;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T21:00:00Z"",""Value"":""4152412.88"",""Count"":""3799865""}"
363;"2026-08-30T20:00:00.000Z";"2026-08-30T21:00:00.000Z";4483617.132;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T20:00:00Z"",""Value"":""4483617.132"",""Count"":""3799801""}"
363;"2026-08-30T19:00:00.000Z";"2026-08-30T20:00:00.000Z";4782810.323;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T19:00:00Z"",""Value"":""4782810.323"",""Count"":""3799806""}"
363;"2026-08-30T18:00:00.000Z";"2026-08-30T19:00:00.000Z";4792597.969;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T18:00:00Z"",""Value"":""4792597.969"",""Count"":""3799806""}"
363;"2026-08-30T17:00:00.000Z";"2026-08-30T18:00:00.000Z";4897814.026;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T17:00:00Z"",""Value"":""4897814.026"",""Count"":""3799806""}"
363;"2026-08-30T16:00:00.000Z";"2026-08-30T17:00:00.000Z";4864061.495;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T16:00:00Z"",""Value"":""4864061.495"",""Count"":""3799806""}"
363;"2026-08-30T15:00:00.000Z";"2026-08-30T16:00:00.000Z";4760578.801;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T15:00:00Z"",""Value"":""4760578.801"",""Count"":""3799806""}"
363;"2026-08-30T14:00:00.000Z";"2026-08-30T15:00:00.000Z";4659155.371;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T14:00:00Z"",""Value"":""4659155.371"",""Count"":""3799800""}"
363;"2026-08-30T13:00:00.000Z";"2026-08-30T14:00:00.000Z";4572244.626;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T13:00:00Z"",""Value"":""4572244.626"",""Count"":""3799804""}"
363;"2026-08-30T12:00:00.000Z";"2026-08-30T13:00:00.000Z";4568506.075;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T12:00:00Z"",""Value"":""4568506.075"",""Count"":""3799804""}"
363;"2026-08-30T11:00:00.000Z";"2026-08-30T12:00:00.000Z";4545112.444;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T11:00:00Z"",""Value"":""4545112.444"",""Count"":""3799804""}"
363;"2026-08-30T10:00:00.000Z";"2026-08-30T11:00:00.000Z";4553263.733;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T10:00:00Z"",""Value"":""4553263.733"",""Count"":""3799805""}"
363;"2026-08-30T09:00:00.000Z";"2026-08-30T10:00:00.000Z";4553200.336;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T09:00:00Z"",""Value"":""4553200.336"",""Count"":""3799805""}"
363;"2026-08-30T08:00:00.000Z";"2026-08-30T09:00:00.000Z";4501954.031;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T08:00:00Z"",""Value"":""4501954.031"",""Count"":""3799805""}"
363;"2026-08-30T07:00:00.000Z";"2026-08-30T08:00:00.000Z";4331503.074;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T07:00:00Z"",""Value"":""4331503.074"",""Count"":""3799805""}"
363;"2026-08-30T06:00:00.000Z";"2026-08-30T07:00:00.000Z";4094902.974;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T06:00:00Z"",""Value"":""4094902.974"",""Count"":""3799805""}"
363;"2026-08-30T05:00:00.000Z";"2026-08-30T06:00:00.000Z";3868013.89;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T05:00:00Z"",""Value"":""3868013.89"",""Count"":""3799805""}"
363;"2026-08-30T04:00:00.000Z";"2026-08-30T05:00:00.000Z";3687850.527;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T04:00:00Z"",""Value"":""3687850.527"",""Count"":""3799805""}"
363;"2026-08-30T03:00:00.000Z";"2026-08-30T04:00:00.000Z";3590008.175;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T03:00:00Z"",""Value"":""3590008.175"",""Count"":""3799805""}"
363;"2026-08-30T02:00:00.000Z";"2026-08-30T03:00:00.000Z";3573302.313;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T02:00:00Z"",""Value"":""3573302.313"",""Count"":""3799805""}"
363;"2026-08-30T01:00:00.000Z";"2026-08-30T02:00:00.000Z";3555781.348;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T01:00:00Z"",""Value"":""3555781.348"",""Count"":""3799807""}"
363;"2026-08-30T00:00:00.000Z";"2026-08-30T01:00:00.000Z";3615582.129;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-30T00:00:00Z"",""Value"":""3615582.129"",""Count"":""3799807""}"
363;"2026-08-29T23:00:00.000Z";"2026-08-30T00:00:00.000Z";3727866.382;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T23:00:00Z"",""Value"":""3727866.382"",""Count"":""3799806""}"
363;"2026-08-29T22:00:00.000Z";"2026-08-29T23:00:00.000Z";3881770.718;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T22:00:00Z"",""Value"":""3881770.718"",""Count"":""3799806""}"
363;"2026-08-29T21:00:00.000Z";"2026-08-29T22:00:00.000Z";4141028.103;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T21:00:00Z"",""Value"":""4141028.103"",""Count"":""3799807""}"
363;"2026-08-29T20:00:00.000Z";"2026-08-29T21:00:00.000Z";4478701.157;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T20:00:00Z"",""Value"":""4478701.157"",""Count"":""3800037""}"
363;"2026-08-29T19:00:00.000Z";"2026-08-29T20:00:00.000Z";4811129.776;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T19:00:00Z"",""Value"":""4811129.776"",""Count"":""3800037""}"
363;"2026-08-29T18:00:00.000Z";"2026-08-29T19:00:00.000Z";4837440.508;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T18:00:00Z"",""Value"":""4837440.508"",""Count"":""3800037""}"
363;"2026-08-29T17:00:00.000Z";"2026-08-29T18:00:00.000Z";4928541.653;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T17:00:00Z"",""Value"":""4928541.653"",""Count"":""3800037""}"
363;"2026-08-29T16:00:00.000Z";"2026-08-29T17:00:00.000Z";4920193.456;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T16:00:00Z"",""Value"":""4920193.456"",""Count"":""3800037""}"
363;"2026-08-29T15:00:00.000Z";"2026-08-29T16:00:00.000Z";4877701.385;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T15:00:00Z"",""Value"":""4877701.385"",""Count"":""3800037""}"
363;"2026-08-29T14:00:00.000Z";"2026-08-29T15:00:00.000Z";4819345.456;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T14:00:00Z"",""Value"":""4819345.456"",""Count"":""3800037""}"
363;"2026-08-29T13:00:00.000Z";"2026-08-29T14:00:00.000Z";4748736.812;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T13:00:00Z"",""Value"":""4748736.812"",""Count"":""3800037""}"
363;"2026-08-29T12:00:00.000Z";"2026-08-29T13:00:00.000Z";4641943.275;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T12:00:00Z"",""Value"":""4641943.275"",""Count"":""3800037""}"
363;"2026-08-29T11:00:00.000Z";"2026-08-29T12:00:00.000Z";4575879.323;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T11:00:00Z"",""Value"":""4575879.323"",""Count"":""3800037""}"
363;"2026-08-29T10:00:00.000Z";"2026-08-29T11:00:00.000Z";4565536.106;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T10:00:00Z"",""Value"":""4565536.106"",""Count"":""3800037""}"
363;"2026-08-29T09:00:00.000Z";"2026-08-29T10:00:00.000Z";4584667.788;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T09:00:00Z"",""Value"":""4584667.788"",""Count"":""3800037""}"
363;"2026-08-29T08:00:00.000Z";"2026-08-29T09:00:00.000Z";4564111.019;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T08:00:00Z"",""Value"":""4564111.019"",""Count"":""3800034""}"
363;"2026-08-29T07:00:00.000Z";"2026-08-29T08:00:00.000Z";4505762.626;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T07:00:00Z"",""Value"":""4505762.626"",""Count"":""3800035""}"
363;"2026-08-29T06:00:00.000Z";"2026-08-29T07:00:00.000Z";4339583.943;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T06:00:00Z"",""Value"":""4339583.943"",""Count"":""3800035""}"
363;"2026-08-29T05:00:00.000Z";"2026-08-29T06:00:00.000Z";4130025.501;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T05:00:00Z"",""Value"":""4130025.501"",""Count"":""3800034""}"
363;"2026-08-29T04:00:00.000Z";"2026-08-29T05:00:00.000Z";3905650.404;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T04:00:00Z"",""Value"":""3905650.404"",""Count"":""3800034""}"
363;"2026-08-29T03:00:00.000Z";"2026-08-29T04:00:00.000Z";3768505.575;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T03:00:00Z"",""Value"":""3768505.575"",""Count"":""3800034""}"
363;"2026-08-29T02:00:00.000Z";"2026-08-29T03:00:00.000Z";3734648.368;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T02:00:00Z"",""Value"":""3734648.368"",""Count"":""3800034""}"
363;"2026-08-29T01:00:00.000Z";"2026-08-29T02:00:00.000Z";3754727.343;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T01:00:00Z"",""Value"":""3754727.343"",""Count"":""3800034""}"
363;"2026-08-29T00:00:00.000Z";"2026-08-29T01:00:00.000Z";3832360.164;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-29T00:00:00Z"",""Value"":""3832360.164"",""Count"":""3800034""}"
363;"2026-08-28T23:00:00.000Z";"2026-08-29T00:00:00.000Z";3967595.202;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T23:00:00Z"",""Value"":""3967595.202"",""Count"":""3800034""}"
363;"2026-08-28T22:00:00.000Z";"2026-08-28T23:00:00.000Z";4107127.23;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T22:00:00Z"",""Value"":""4107127.23"",""Count"":""3800034""}"
363;"2026-08-28T21:00:00.000Z";"2026-08-28T22:00:00.000Z";4335741.822;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T21:00:00Z"",""Value"":""4335741.822"",""Count"":""3800032""}"
363;"2026-08-28T20:00:00.000Z";"2026-08-28T21:00:00.000Z";4677454.619;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T20:00:00Z"",""Value"":""4677454.619"",""Count"":""3800420""}"
363;"2026-08-28T19:00:00.000Z";"2026-08-28T20:00:00.000Z";5022999.772;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T19:00:00Z"",""Value"":""5022999.772"",""Count"":""3800419""}"
363;"2026-08-28T18:00:00.000Z";"2026-08-28T19:00:00.000Z";5079644.486;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T18:00:00Z"",""Value"":""5079644.486"",""Count"":""3800419""}"
363;"2026-08-28T17:00:00.000Z";"2026-08-28T18:00:00.000Z";5108023.487;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T17:00:00Z"",""Value"":""5108023.487"",""Count"":""3800418""}"
363;"2026-08-28T16:00:00.000Z";"2026-08-28T17:00:00.000Z";5102216.88;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T16:00:00Z"",""Value"":""5102216.88"",""Count"":""3800417""}"
363;"2026-08-28T15:00:00.000Z";"2026-08-28T16:00:00.000Z";5079930.63;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T15:00:00Z"",""Value"":""5079930.63"",""Count"":""3800416""}"
363;"2026-08-28T14:00:00.000Z";"2026-08-28T15:00:00.000Z";5098636.795;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T14:00:00Z"",""Value"":""5098636.795"",""Count"":""3800416""}"
363;"2026-08-28T13:00:00.000Z";"2026-08-28T14:00:00.000Z";5094966.581;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T13:00:00Z"",""Value"":""5094966.581"",""Count"":""3800413""}"
363;"2026-08-28T12:00:00.000Z";"2026-08-28T13:00:00.000Z";5071291.291;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T12:00:00Z"",""Value"":""5071291.291"",""Count"":""3800409""}"
363;"2026-08-28T11:00:00.000Z";"2026-08-28T12:00:00.000Z";5097847.082;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T11:00:00Z"",""Value"":""5097847.082"",""Count"":""3800395""}"
363;"2026-08-28T10:00:00.000Z";"2026-08-28T11:00:00.000Z";5191223.027;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T10:00:00Z"",""Value"":""5191223.027"",""Count"":""3800378""}"
363;"2026-08-28T09:00:00.000Z";"2026-08-28T10:00:00.000Z";5259253.102;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T09:00:00Z"",""Value"":""5259253.102"",""Count"":""3800369""}"
363;"2026-08-28T08:00:00.000Z";"2026-08-28T09:00:00.000Z";5274836.519;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T08:00:00Z"",""Value"":""5274836.519"",""Count"":""3800361""}"
363;"2026-08-28T07:00:00.000Z";"2026-08-28T08:00:00.000Z";5262181.37;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T07:00:00Z"",""Value"":""5262181.37"",""Count"":""3800350""}"
363;"2026-08-28T06:00:00.000Z";"2026-08-28T07:00:00.000Z";5292011.679;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T06:00:00Z"",""Value"":""5292011.679"",""Count"":""3800329""}"
363;"2026-08-28T05:00:00.000Z";"2026-08-28T06:00:00.000Z";5213433.132;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T05:00:00Z"",""Value"":""5213433.132"",""Count"":""3800319""}"
363;"2026-08-28T04:00:00.000Z";"2026-08-28T05:00:00.000Z";4999609.582;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T04:00:00Z"",""Value"":""4999609.582"",""Count"":""3800317""}"
363;"2026-08-28T03:00:00.000Z";"2026-08-28T04:00:00.000Z";4546279.002;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T03:00:00Z"",""Value"":""4546279.002"",""Count"":""3800317""}"
363;"2026-08-28T02:00:00.000Z";"2026-08-28T03:00:00.000Z";4097605.008;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T02:00:00Z"",""Value"":""4097605.008"",""Count"":""3800317""}"
363;"2026-08-28T01:00:00.000Z";"2026-08-28T02:00:00.000Z";3937879.891;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T01:00:00Z"",""Value"":""3937879.891"",""Count"":""3800331""}"
363;"2026-08-28T00:00:00.000Z";"2026-08-28T01:00:00.000Z";3931825.991;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-28T00:00:00Z"",""Value"":""3931825.991"",""Count"":""3800331""}"
363;"2026-08-27T23:00:00.000Z";"2026-08-28T00:00:00.000Z";4028759.405;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T23:00:00Z"",""Value"":""4028759.405"",""Count"":""3800331""}"
363;"2026-08-27T22:00:00.000Z";"2026-08-27T23:00:00.000Z";4149751.141;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T22:00:00Z"",""Value"":""4149751.141"",""Count"":""3800331""}"
363;"2026-08-27T21:00:00.000Z";"2026-08-27T22:00:00.000Z";4306836.898;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T21:00:00Z"",""Value"":""4306836.898"",""Count"":""3800334""}"
363;"2026-08-27T20:00:00.000Z";"2026-08-27T21:00:00.000Z";4682274.041;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T20:00:00Z"",""Value"":""4682274.041"",""Count"":""3798509""}"
363;"2026-08-27T19:00:00.000Z";"2026-08-27T20:00:00.000Z";5025340.571;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T19:00:00Z"",""Value"":""5025340.571"",""Count"":""3798509""}"
363;"2026-08-27T18:00:00.000Z";"2026-08-27T19:00:00.000Z";5092779.866;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T18:00:00Z"",""Value"":""5092779.866"",""Count"":""3798509""}"
363;"2026-08-27T17:00:00.000Z";"2026-08-27T18:00:00.000Z";5155790.641;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-08-27T17:00:00Z"",""Value"":""5155790.641"",""Count"":""3798509""}"
